e,n,d
101.68664157942803,101.68631754019597,4438
101.39958524289597,101.39926073462081,4439
101.11229626525599,101.1119712875576,4440
100.82477456640657,100.82444911890468,4441
100.53702006614301,100.5366941484572,4442
100.2490326841621,100.24870629591192,4443
99.96081234005499,99.96048548085972,4444
99.67235895331333,99.67203162279219,4445
99.38367244332568,99.38334464109775,4446
99.09475272937757,99.09442445506181,4447
98.805599730654,98.80527098386924,4448
98.51621336623407,98.515884146599,4449
98.22659355509668,98.22626386222984,4450
97.93674021611776,97.93641004963757,4451
97.64665326806869,97.64632262759343,4452
97.35633262961869,97.35600151476652,4453
97.06577821933402,97.06544662972297,4454
96.77498995567612,96.77465789092412,4455
96.48396775700422,96.48363521672897,4456
96.19271154157335,96.19237852539246,4457
95.90122122753428,95.90088773506528,4458
95.60949673293302,95.60916276379328,4459
95.317537975715,95.31720352952169,4460
95.02534487371585,95.02500995008609,4461
94.73291734467227,94.73258194322298,4462
94.44025530621258,94.4399194265606,4463
94.14735867586214,94.14702231762416,4464
93.85422737104156,93.85389053383412,4465
93.56086130906402,93.56052399250353,4466
93.26726040714206,93.2669226108448,4467
92.97342458237887,92.97308630596098,4468
92.67935375177382,92.67901499485129,4469
92.38504783222137,92.38470859441009,4470
92.0905067405103,92.090167021426,4471
91.79573039332095,91.79539019257922,4472
91.50071870723175,91.50037802444805,4473
91.20547159871148,91.20513043350115,4474
90.90998898412539,90.9096473361036,4475
90.61427077972999,90.61392864851183,4476
90.318316901678,90.31797428687835,4477
90.02212726601184,90.02178416724547,4478
89.72570178867096,89.72535820555254,4479
89.42904038548522,89.42869631762926,4480
89.1321429721784,89.13179841919924,4481
88.83500946436712,88.83466442587897,4482
88.53763977756029,88.5372942531773,4483
88.24003382715952,88.23968781649558,4484
87.94219152845727,87.9418450311262,4485
87.64411279664097,87.64376581225648,4486
87.34579754678896,87.34545007496456,4487
87.04724569386968,87.04689773421879,4488
86.74845715274637,86.74810870488221,4489
86.44943183817168,86.44908290170738,4490
86.15016966478987,86.14982023933842,4491
85.8506705471375,85.85032063231174,4492
85.55093439964114,85.55058399505376,4493
85.25096113661999,85.25061024188358,4494
84.95075067228137,84.95039928700828,4495
84.650302920728,84.64995104453055,4496
84.34961779594758,84.34926542843792,4497
84.04869521182226,84.0483423526124,4498
83.74753508212336,83.7471817308251,4499
83.44613732051081,83.44578347673593,4500
83.1445018405363,83.1441475038963,4501
82.8426285556418,82.84227372574816,4502
82.54051737915574,82.54016205561976,4503
82.23816822430118,82.23781240673398,4504
81.93558100418599,81.93522469219857,4505
81.63275563180937,81.63239882501261,4506
81.32969202005927,81.3293347180639,4507
81.02639008171235,81.02603228412897,4508
80.72284972943442,80.72249143587342,4509
80.4190708757796,80.41871208585133,4510
80.11505343319081,80.1146941465054,4511
79.81079731399845,79.81043753016587,4512
79.50630243042224,79.5059421490524,4513
79.20156869456909,79.20120791527168,4514
78.89659601843462,78.89623474081924,4515
78.59138431390159,78.59102253757766,4516
78.28593349273896,78.28557121731578,4517
77.98024346660631,77.97988069169301,4518
77.67431414704717,77.67395087225276,4519
77.36814544549381,77.36778167042718,4520
77.06173727326598,77.06137299753578,4521
76.75508954156888,76.7547247647837,4522
76.44820216149526,76.44783688326353,4523
76.14107504402298,76.14070926395297,4524
75.8337081000181,75.83334181771795,4525
75.52610124023181,75.52573445530948,4526
75.2182543753012,75.21788708736452,4527
74.91016741574944,74.90979962440613,4528
74.60184027198471,74.6014719768423,4529
74.29327285430287,74.29290405496877,4530
73.98446507288278,73.98409576896421,4531
73.67541683778913,73.67504702889323,4532
73.36612805897244,73.36575774470617,4533
73.0565986462669,73.05622782623703,4534
72.74682850939246,72.74645718320568,4535
72.43681755795302,72.43644572521586,4536
72.12656570143676,72.12619336175558,4537
71.81607284921799,71.81570000219898,4538
71.50533891055204,71.5049655558013,4539
71.19436379458077,71.19398993170418,4540
70.88314741032764,70.88277303893102,4541
70.57168966670201,70.57131478639099,4542
70.2599904724946,70.2596150828746,4543
69.94804973638065,69.94767383705704,4544
69.63586736691772,69.63549095749568,4545
69.32344327254762,69.32306635263217,4546
69.01077736159354,69.01039993078953,4547
68.69786954226188,68.69749160017406,4548
68.38471972264233,68.38434126887529,4549
68.07132781070436,68.07094884486253,4550
67.75769371430232,67.75731423598992,4551
67.44381734117118,67.44343734999242,4552
67.12969859892803,67.12931809448682,4553
66.81533739507086,66.81495637697105,4554
66.50073363698039,66.50035210482562,4555
66.18588723191891,66.18550518531276,4556
65.8707980870276,65.8704155255734,4557
65.55546610933052,65.55508303263147,4558
65.23989120573242,65.23950761339162,4559
64.92407328301752,64.92368917463787,4560
64.60801224785104,64.60762762303531,4561
64.2917080067792,64.29132286512998,4562
63.975160466228004,63.97477480734776,4563
63.658369532503485,63.65798335599453,4564
63.34133511179047,63.340948417254936,4565
63.02405711015447,63.02366989719434,4566
62.70653543354106,62.7061477017582,4567
62.38876998777235,62.38838173676842,4568
62.070760678552745,62.070371907929314,4569
61.7525074114632,61.75211812082162,4570
61.43401009196535,61.43362028090684,4571
61.1152686253983,61.11487829352396,4572
60.79628291698029,60.79589206389102,4573
60.477052871806734,60.476661497103265,4574
60.1575783948511,60.15718649813408,4575
59.83785939096637,59.83746697183622,4576
59.517895764881985,59.51750282293901,4577
59.19768742120456,59.197293956048895,4578
58.87723426441951,58.87684027565115,4579
58.55653619888875,58.55614168610751,4580
58.23559312885041,58.235198091655946,4581
57.91440495842076,57.91400939641258,4582
57.59297159159223,57.592575504369705,4583
57.27129293223382,57.270896319396144,4584
56.94936888409006,56.948971745236264,4585
56.62719935078297,56.626801685511964,4586
56.304784235809166,56.30438604371966,4587
55.98212344254213,55.981724723232674,4588
55.65921687423119,55.65881762730024,4589
55.33606443400063,55.33566465904639,4590
55.0126660248483,55.01226572146888,4591
54.68902154965022,54.68862071744357,4592
54.36513091115543,54.3647295497193,4593
54.04099401198786,54.040592120919854,4594
53.716610754645956,53.71620833354356,4595
53.391981041503215,53.39157808996373,4596
53.067104774806324,53.06670129242687,4597
52.741981856677626,52.74157784305518,4598
52.41661218911105,52.416207643842455,4599
52.09099567397527,52.09059059665714,4600
51.76513221301275,51.7647266032416,4601
51.439021707839345,51.438615565211535,4602
51.11266405994232,51.112257384054004,4603
50.786059170683785,50.78565196113098,4604
50.459206941297595,50.45879919767614,4605
50.13210727289058,50.13169899479615,4606
49.80476006644122,49.804351253469406,4607
49.4771652228014,49.47675587454751,4608
49.149322642693335,49.1489127587526,4609
48.821232226712254,48.82082180667973,4610
48.492893875324796,48.49248291879533,4611
48.164307488868275,48.163895995436604,4612
47.83547296755239,47.83506093681308,4613
47.506390211457585,47.505977643005,4614
47.1770591205337,47.176646013962056,4615
46.84747959460327,46.84706594950666,4616
46.51765153335927,46.517237349331594,4617
46.18757483636213,46.187160112997134,4618
45.85724940304601,45.856834139937206,4619
45.526675132712796,45.52625932945364,4620
45.195851924534196,45.19543558071791,4621
44.864779677553315,44.864362792772994,4622
44.53345829067948,44.53304086452803,4623
44.20188766269436,44.20146969476451,4624
43.87006769224678,43.86964918213113,4625
43.53799827785349,43.53757922514444,4626
43.20567931790282,43.205259722192636,4627
42.87311071064789,42.87269057152861,4628
42.54029235421268,42.53987167127633,4629
42.2072241465886,42.20680291942682,4630
41.87390598563371,41.87348421383808,4631
41.540337769074995,41.53991545223698,4632
41.206519394505335,41.20609653221618,4633
40.87245075938705,40.87202735123782,4634
40.53813176104774,40.53770780662933,4635
40.20356229668215,40.20313779558535,4636
39.86874226335209,39.86831721516745,4637
39.53367155798463,39.533245962302544,4638
39.1983500773747,39.19792393378543,4639
38.86277771818288,38.862351026276485,4640
38.52695437693484,38.52652713630124,4641
38.19087995002218,38.190452160251084,4642
37.85455433370231,37.85412599438331,4643
37.51797742409633,37.517548534818786,4644
37.181149117193286,37.18071967754639,4645
36.84406930884404,36.84363931841699,4646
36.50673789476633,36.50630735314786,4647
36.16915477054158,36.168723677320486,4648
35.83131983161513,35.830888186379866,4649
35.49323297329602,35.49280077563503,4650
35.15489409075849,35.15446134025996,4651
34.81630307903811,34.81586977528997,4652
34.47745983303622,34.477025975626475,4653
34.13836424751713,34.13792983603338,4654
33.79901621710633,33.79858125113611,4655
33.45941563629333,33.45898011542397,4656
33.119562399432084,33.11912632325078,4657
32.779456400734944,32.77901976882862,4658
32.43909753427914,32.43866034623471,4659
32.0984856940035,32.098047949407544,4660
31.757620773708425,31.757182472147406,4661
31.416502667056136,31.416063808116405,4662
31.075131267569247,31.074691850836928,4663
30.733506468633436,30.733066493694423,4664
30.39162816349318,30.391187629933313,4665
30.049496245255398,30.049055152660173,4666
29.70711060688666,29.706668954841632,4667
29.36447114121347,29.364028929303856,4668
29.021577740924386,29.021134968735225,4669
28.678430298564535,28.67798696568076,4670
28.335028706541948,28.334584812548258,4671
27.991372857123054,27.990928401604037,4672
27.647462642432004,27.647017624972023,4673
27.303297954455047,27.302852374638235,4674
26.9588786850353,26.95843254244579,4675
26.614204725874174,26.61375802009576,4676
26.269275968532156,26.268828699148457,4677
25.92409230442763,25.923644471022214,4678
25.578653624838807,25.578205226994896,4679
25.23295982089786,25.232510858198623,4680
24.887010783598384,24.88656125562676,4681
24.540806403788963,24.540356310127777,4682
24.194346572176414,24.193895912408266,4683
23.847631179324082,23.847179953031343,4684
23.500660115650987,23.500208322415915,4685
23.153433271435233,23.152980910839915,4686
22.80595053680804,22.805497608434337,4687
22.458211801758466,22.457758305188122,4688
22.11021695613192,22.109762890946342,4689
21.7619658896283,21.761511255408948,4690
21.413458491803,21.413003288130938,4691
21.06469465206618,21.064238878522474,4692
20.715674259683794,20.715217915849223,4693
20.36639720377707,20.365940289232185,4694
20.016863373318927,20.016405887644225,4695
19.66707265714018,19.66661459991593,4696
19.317024943923116,19.316566314729357,4697
18.96672012220472,18.96626092062138,4698
18.616158080375556,18.615698305982278,4699
18.265338706679643,18.264878359056013,4700
17.914261889214004,17.913800967939324,4701
17.562927515928777,17.562466020582235,4702
17.211335474626765,17.21087340478732,4703
16.859485652961837,16.85902300820834,4704
16.507377938442062,16.506914718353016,4705
16.15501221842777,16.154548422581684,4706
15.802388380129116,15.801924008104208,4707
15.449506310608683,15.449041361983006,4708
15.096365896781265,15.0959003711327,4709
14.742967025411303,14.74250092231756,4710
14.389309583115107,14.388842902153613,4711
14.035393456359145,14.034926197107268,4712
13.681218531459933,13.680750693494815,4713
13.32678469458591,13.326316277484466,4714
12.972091831753971,12.971622835092944,4715
12.617139828829522,12.616670252185486,4716
12.261928571530746,12.26145841448016,4717
11.906457945422517,11.9059872075415,4718
11.550727835919133,11.55025651678369,4719
11.19473812828437,11.194266227470337,4720
10.83848870762995,10.838016224713044,4721
10.481979458915589,10.481506393471136,4722
10.12521026695066,10.124736618554039,4723
9.768181016390088,9.767706784616223,4724
9.410891591739357,9.410416776163231,4725
9.05334187734752,9.05286647754383,4726
8.695531757413733,8.695055772956948,4727
8.337461115983729,8.336984546448207,4728
7.979129836947436,7.978652681907249,4729
7.620537804044375,7.620060063073481,4730
7.261684900858711,7.261206573530842,4731
6.902571010820338,6.902092096709055,4732
6.543196017205275,6.542716515883967,4733
6.1835598031345285,6.183079714176301,4734
5.823662251575627,5.82318157455353,4735
5.463503245339325,5.463021979826124,4736
5.10308266708131,5.102600812649598,4737
4.7424003993032215,4.741917955525423,4738
4.381456324349244,4.380973290797499,4739
4.020250324409062,4.0197667006554525,4740
3.6587822815145614,3.658298067130943,4741
3.2970520775426735,3.296567272100617,4742
2.9350595942116797,2.9345741972827,4743
2.5728047130844516,2.5723187242397785,4744
